Time,u100,v100
2021-03-19 06:00:00,4.16818,-3.00668
2021-03-19 07:00:00,3.53218,-3.09505
2021-03-19 08:00:00,2.89705,-2.72942
2021-03-19 09:00:00,2.92214,-2.61246
2021-03-19 10:00:00,3.53132,-3.42775
2021-03-19 11:00:00,2.81311,-3.41909
2021-03-19 12:00:00,2.3095,-3.43469
2021-03-19 13:00:00,1.49525,-3.00061
2021-03-19 14:00:00,0.89646,-2.78661
2021-03-19 15:00:00,0.36689,-2.71469
2021-03-19 16:00:00,-0.09346,-2.60986
2021-03-19 17:00:00,-0.63687,-2.10907
2021-03-19 18:00:00,-0.91896,-1.5251
2021-03-19 19:00:00,-1.16471,-0.82244
2021-03-19 20:00:00,-1.40959,-0.52266
2021-03-19 21:00:00,-1.97636,-0.89869
2021-03-19 22:00:00,-2.59939,-0.13884
2021-03-19 23:00:00,-2.40988,-0.76352
2021-03-20 00:00:00,-2.83961,-0.74562
2021-03-20 01:00:00,-3.77233,0.14749
2021-03-20 02:00:00,-4.28062,1.09793
2021-03-20 03:00:00,-3.45631,2.20277
2021-03-20 04:00:00,-2.43972,2.55594
2021-03-20 05:00:00,-3.22415,2.96922
2021-03-20 06:00:00,-1.94882,3.28172
2021-03-20 07:00:00,-0.80951,1.92263
2021-03-20 08:00:00,-3.85926,2.74733
2021-03-20 09:00:00,-6.84867,4.6482
2021-03-20 10:00:00,-7.28333,3.59976
2021-03-20 11:00:00,-8.19457,3.03394
2021-03-20 12:00:00,-8.06775,2.79263
2021-03-20 13:00:00,-8.63741,3.80131
2021-03-20 14:00:00,-8.58218,4.8932
2021-03-20 15:00:00,-8.02275,5.65318
2021-03-20 16:00:00,-7.43367,5.44331
2021-03-20 17:00:00,-7.15549,4.8063
2021-03-20 18:00:00,-7.16981,4.70922
2021-03-20 19:00:00,-7.50628,5.08736
2021-03-20 20:00:00,-7.04503,5.19923
2021-03-20 21:00:00,-6.50606,5.52929
2021-03-20 22:00:00,-5.09471,5.88155
2021-03-20 23:00:00,-6.61447,5.85843
2021-03-21 00:00:00,-6.30832,7.00216
2021-03-21 01:00:00,-5.48827,8.12829
2021-03-21 02:00:00,-3.20263,8.18722
2021-03-21 03:00:00,-2.34986,7.65868
2021-03-21 04:00:00,-2.66023,7.08871
2021-03-21 05:00:00,-2.62651,6.6587
2021-03-21 06:00:00,-1.15895,6.16332
2021-03-21 07:00:00,0.06865,5.34381
2021-03-21 08:00:00,3.6979,5.76277
2021-03-21 09:00:00,7.41044,3.51512
2021-03-21 10:00:00,7.12486,2.43964
2021-03-21 11:00:00,7.97268,3.29598
2021-03-21 12:00:00,9.17946,4.33371
2021-03-21 13:00:00,9.72781,4.06115
2021-03-21 14:00:00,10.37433,3.35767
2021-03-21 15:00:00,9.76252,3.53262
2021-03-21 16:00:00,10.5667,4.14771
2021-03-21 17:00:00,11.63465,2.07224
2021-03-21 18:00:00,11.97378,-0.65053
2021-03-21 19:00:00,11.29553,-1.31535
2021-03-21 20:00:00,10.81956,-1.29417
2021-03-21 21:00:00,10.41995,-0.36601
2021-03-21 22:00:00,10.05504,-0.90191
2021-03-21 23:00:00,10.20279,-0.17356
2021-03-22 00:00:00,10.36568,0.69864
2021-03-22 01:00:00,10.3376,0.36987
2021-03-22 02:00:00,11.44132,0.37997
2021-03-22 03:00:00,11.54055,0.3864
2021-03-22 04:00:00,11.41979,-0.01768
2021-03-22 05:00:00,11.03035,0.08885
2021-03-22 06:00:00,10.80006,-0.10033
2021-03-22 07:00:00,10.42373,-0.0241
2021-03-22 08:00:00,9.74221,0.09896
2021-03-22 09:00:00,9.64391,0.20457
2021-03-22 10:00:00,9.10563,0.89057
2021-03-22 11:00:00,9.33124,0.31477
2021-03-22 12:00:00,9.47073,-0.33267
2021-03-22 13:00:00,9.58494,-0.48052
2021-03-22 14:00:00,9.32656,-0.8497
2021-03-22 15:00:00,8.79295,-1.38877
2021-03-22 16:00:00,8.07867,-1.49898
2021-03-22 17:00:00,7.51043,-1.26755
2021-03-22 18:00:00,7.18746,-1.12061
2021-03-22 19:00:00,7.0564,-1.08755
2021-03-22 20:00:00,6.66415,-0.79093
2021-03-22 21:00:00,6.41701,-0.58981
2021-03-22 22:00:00,5.51831,-1.5605
2021-03-22 23:00:00,5.85626,-0.73583
2021-03-23 00:00:00,6.89211,-0.05137
2021-03-23 01:00:00,7.35121,0.92745
2021-03-23 02:00:00,7.31828,2.45125
2021-03-23 03:00:00,7.42192,3.50653
2021-03-23 04:00:00,7.6505,4.32888
2021-03-23 05:00:00,7.89264,4.50402
2021-03-23 06:00:00,7.44419,4.77428
2021-03-23 07:00:00,7.00544,5.22146
2021-03-23 08:00:00,6.15407,5.56018
2021-03-23 09:00:00,5.70756,6.42521
2021-03-23 10:00:00,3.81984,6.26429
2021-03-23 11:00:00,3.1864,7.15332
2021-03-23 12:00:00,3.09923,7.80854
2021-03-23 13:00:00,3.63291,8.5082
2021-03-23 14:00:00,4.09781,8.96516
2021-03-23 15:00:00,4.07166,9.31633
2021-03-23 16:00:00,3.96512,9.69683
2021-03-23 17:00:00,4.47943,10.06578
2021-03-23 18:00:00,4.69639,9.82574
2021-03-23 19:00:00,4.68864,9.28788
2021-03-23 20:00:00,4.4833,8.87715
2021-03-23 21:00:00,4.22857,8.56777
2021-03-23 22:00:00,3.13022,7.92055
2021-03-23 23:00:00,3.38108,8.39174
2021-03-24 00:00:00,4.06809,8.95417
2021-03-24 01:00:00,5.35351,9.59425
2021-03-24 02:00:00,5.00403,9.41059
2021-03-24 03:00:00,4.88047,9.3515
2021-03-24 04:00:00,4.84543,9.08419
2021-03-24 05:00:00,4.77258,8.8087
2021-03-24 06:00:00,4.37515,8.2559
2021-03-24 07:00:00,3.39495,7.72038
2021-03-24 08:00:00,3.15796,7.71129
2021-03-24 09:00:00,2.63051,7.70037
2021-03-24 10:00:00,1.7084,6.38748
2021-03-24 11:00:00,1.32019,6.70479
2021-03-24 12:00:00,0.89049,6.63478
2021-03-24 13:00:00,0.39163,6.45385
2021-03-24 14:00:00,0.45156,6.54295
2021-03-24 15:00:00,0.87389,6.56296
2021-03-24 16:00:00,0.23671,6.13836
2021-03-24 17:00:00,-0.39401,5.84559
2021-03-24 18:00:00,-0.5895,5.61647
2021-03-24 19:00:00,-0.63837,5.16278
2021-03-24 20:00:00,-0.4143,4.98548
2021-03-24 21:00:00,-0.38387,4.72999
2021-03-24 22:00:00,-1.52913,3.90898
2021-03-24 23:00:00,-1.43139,3.8117
2021-03-25 00:00:00,-1.49679,3.16755
2021-03-25 01:00:00,-1.04708,3.27008
2021-03-25 02:00:00,0.11449,3.70428
2021-03-25 03:00:00,1.77978,3.12386
2021-03-25 04:00:00,2.89815,2.82785
2021-03-25 05:00:00,3.44998,3.37528
2021-03-25 06:00:00,2.74203,3.24957
2021-03-25 07:00:00,2.03704,3.72657
2021-03-25 08:00:00,1.46656,4.80716
2021-03-25 09:00:00,1.34775,5.64257
2021-03-25 10:00:00,-0.64451,6.35405
2021-03-25 11:00:00,1.10522,6.62152
2021-03-25 12:00:00,2.1205,6.15701
2021-03-25 13:00:00,2.13621,4.83836
2021-03-25 14:00:00,1.64232,3.70338
2021-03-25 15:00:00,1.24563,3.03916
2021-03-25 16:00:00,1.48521,2.44983
2021-03-25 17:00:00,1.75032,1.92736
2021-03-25 18:00:00,1.76309,1.24976
2021-03-25 19:00:00,2.24814,0.53204
2021-03-25 20:00:00,2.91288,-0.73489
2021-03-25 21:00:00,3.68269,-1.94209
2021-03-25 22:00:00,3.44409,-2.49487
2021-03-25 23:00:00,3.79953,-2.5653
2021-03-26 00:00:00,4.24678,-2.77734
2021-03-26 01:00:00,4.56526,-3.45318
2021-03-26 02:00:00,4.57675,-4.66655
2021-03-26 03:00:00,4.90045,-5.51111
2021-03-26 04:00:00,5.008,-6.32918
2021-03-26 05:00:00,5.47372,-6.96284
2021-03-26 06:00:00,5.47372,-7.3601
2021-03-26 07:00:00,5.59798,-6.90104
2021-03-26 08:00:00,5.06961,-6.92949
2021-03-26 09:00:00,3.67768,-6.88927
2021-03-26 10:00:00,3.48973,-5.90347
2021-03-26 11:00:00,3.89488,-4.53413
2021-03-26 12:00:00,4.77306,-4.53609
2021-03-26 13:00:00,4.78037,-4.85194
2021-03-26 14:00:00,3.68813,-5.11678
2021-03-26 15:00:00,2.66167,-5.1364
2021-03-26 16:00:00,2.16254,-4.8029
2021-03-26 17:00:00,2.84963,-4.36345
2021-03-26 18:00:00,2.18447,-4.29773
2021-03-26 19:00:00,1.42846,-3.8269
2021-03-26 20:00:00,1.65401,-2.89701
2021-03-26 21:00:00,1.98711,-2.19371
2021-03-26 22:00:00,1.46188,-0.77631
2021-03-26 23:00:00,0.45839,0.30661
2021-03-27 00:00:00,0.651,0.52921
2021-03-27 01:00:00,1.01419,1.59114
2021-03-27 02:00:00,1.98307,2.37212
2021-03-27 03:00:00,2.77858,2.73333
2021-03-27 04:00:00,2.36381,2.68344
2021-03-27 05:00:00,1.9688,2.76696
2021-03-27 06:00:00,2.17948,2.92207
2021-03-27 07:00:00,1.27095,2.02285
2021-03-27 08:00:00,0.06836,1.0477
2021-03-27 09:00:00,-1.87488,0.67781
2021-03-27 10:00:00,-3.66121,-0.39713
2021-03-27 11:00:00,-4.85283,-0.04894
2021-03-27 12:00:00,-5.64285,0.86655
2021-03-27 13:00:00,-5.65492,2.47951
2021-03-27 14:00:00,-5.71856,4.12284
2021-03-27 15:00:00,-5.66589,5.11643
2021-03-27 16:00:00,-5.76025,5.10558
2021-03-27 17:00:00,-5.80634,4.95698
2021-03-27 18:00:00,-5.30489,5.1045
2021-03-27 19:00:00,-4.85612,5.37242
2021-03-27 20:00:00,-5.182,5.26937
2021-03-27 21:00:00,-4.85612,4.98735
2021-03-27 22:00:00,-5.38938,3.21928
2021-03-27 23:00:00,-5.10849,3.20518
2021-03-28 00:00:00,-4.60128,2.93955
2021-03-28 01:00:00,-4.42817,3.48864
2021-03-28 02:00:00,-4.49483,3.91627
2021-03-28 03:00:00,-5.46087,5.01546
2021-03-28 04:00:00,-4.266,6.40074
2021-03-28 05:00:00,-3.67305,6.53826
2021-03-28 06:00:00,-4.80324,5.59868
2021-03-28 07:00:00,-5.64691,4.37803
2021-03-28 08:00:00,-6.03989,3.51775
2021-03-28 09:00:00,-7.68942,3.7677
2021-03-28 10:00:00,-7.32728,4.45131
2021-03-28 11:00:00,-6.71045,6.51919
2021-03-28 12:00:00,-6.23688,7.12651
2021-03-28 13:00:00,-6.019,8.05103
2021-03-28 14:00:00,-5.80709,9.09601
2021-03-28 15:00:00,-4.37445,9.34697
2021-03-28 16:00:00,-2.51698,9.32589
2021-03-28 17:00:00,-0.31927,9.55075
2021-03-28 18:00:00,1.55809,9.36504
2021-03-28 19:00:00,3.1131,8.49572
2021-03-28 20:00:00,3.48718,7.24496
2021-03-28 21:00:00,2.45051,6.52822
2021-03-28 22:00:00,0.93131,5.20317
2021-03-28 23:00:00,0.84774,5.98616
2021-03-29 00:00:00,1.69491,7.52636
2021-03-29 01:00:00,2.76375,8.69611
2021-03-29 02:00:00,3.74407,9.37798
2021-03-29 03:00:00,4.4793,8.8125
2021-03-29 04:00:00,5.10657,8.97351
2021-03-29 05:00:00,4.63477,9.87847
2021-03-29 06:00:00,4.14029,10.00456
2021-03-29 07:00:00,6.65909,9.94636
2021-03-29 08:00:00,7.31983,8.2092
2021-03-29 09:00:00,7.13197,7.66215
2021-03-29 10:00:00,7.81214,7.57001
2021-03-29 11:00:00,9.00838,6.4895
2021-03-29 12:00:00,8.84644,4.20723
2021-03-29 13:00:00,7.18164,2.76784
2021-03-29 14:00:00,5.88499,2.47879
2021-03-29 15:00:00,4.81291,2.42933
2021-03-29 16:00:00,3.60587,2.60586
2021-03-29 17:00:00,3.13623,3.39054
2021-03-29 18:00:00,3.31869,4.43904
2021-03-29 19:00:00,3.54325,5.12382
2021-03-29 20:00:00,3.80561,5.34982
2021-03-29 21:00:00,4.06148,5.16553
2021-03-29 22:00:00,3.98159,4.00354
2021-03-29 23:00:00,4.00318,4.3663
2021-03-30 00:00:00,4.7034,4.61816
2021-03-30 01:00:00,5.12083,4.23784
2021-03-30 02:00:00,4.41328,3.64199
2021-03-30 03:00:00,3.74224,3.07197
2021-03-30 04:00:00,3.03568,2.69166
2021-03-30 05:00:00,2.07846,2.12431
2021-03-30 06:00:00,0.63475,1.75736
2021-03-30 07:00:00,-0.83364,1.39219
2021-03-30 08:00:00,-1.94085,1.45275
2021-03-30 09:00:00,-2.46189,0.92103
2021-03-30 10:00:00,-3.49806,0.44274
2021-03-30 11:00:00,-3.41615,0.67699
2021-03-30 12:00:00,-2.67307,-0.04801
2021-03-30 13:00:00,-1.33791,-0.36776
2021-03-30 14:00:00,0.20449,-0.68483
2021-03-30 15:00:00,1.35611,-1.7171
2021-03-30 16:00:00,1.76959,-2.24259
2021-03-30 17:00:00,1.83472,-3.02459
2021-03-30 18:00:00,1.17848,-3.65073
2021-03-30 19:00:00,0.80744,-3.63648
2021-03-30 20:00:00,0.76007,-3.62757
2021-03-30 21:00:00,1.11237,-3.72554
2021-03-30 22:00:00,0.82125,-4.28488
2021-03-30 23:00:00,0.90217,-3.14127
2021-03-31 00:00:00,0.86949,-2.49785
2021-03-31 01:00:00,1.71668,-1.77488
2021-03-31 02:00:00,3.72791,-1.19435
2021-03-31 03:00:00,4.86386,-1.44022
2021-03-31 04:00:00,5.29194,-2.10368
2021-03-31 05:00:00,5.347,-2.66079
2021-03-31 06:00:00,5.04812,-3.16131
2021-03-31 07:00:00,4.26273,-3.52817
2021-03-31 08:00:00,3.88408,-3.44426
2021-03-31 09:00:00,3.58184,-3.44816
2021-03-31 10:00:00,3.24476,-3.84038
2021-03-31 11:00:00,2.87398,-3.88234
2021-03-31 12:00:00,2.41667,-3.82965
2021-03-31 13:00:00,2.22566,-3.59744
2021-03-31 14:00:00,1.9605,-3.3584
2021-03-31 15:00:00,1.73803,-2.9252
2021-03-31 16:00:00,1.55039,-2.67738
2021-03-31 17:00:00,1.65039,-2.54176
2021-03-31 18:00:00,2.00656,-2.35248
2021-03-31 19:00:00,2.35712,-2.41492
2021-03-31 20:00:00,2.19982,-2.7486
2021-03-31 21:00:00,1.76387,-2.57688
2021-03-31 22:00:00,1.32342,-0.55626
2021-03-31 23:00:00,1.93578,-0.27917
2021-04-01 00:00:00,2.9243,-0.43073
2021-04-01 01:00:00,3.67046,-0.9434
2021-04-01 02:00:00,4.16668,-1.56654
2021-04-01 03:00:00,4.41115,-1.90745
2021-04-01 04:00:00,4.66381,-1.89796
2021-04-01 05:00:00,4.91101,-1.91263
2021-04-01 06:00:00,5.07279,-2.03691
2021-04-01 07:00:00,4.59201,-2.20953
2021-04-01 08:00:00,3.56412,-2.28289
2021-04-01 09:00:00,2.81252,-2.35107
2021-04-01 10:00:00,2.54714,-1.60624
2021-04-01 11:00:00,1.51652,-1.61746
2021-04-01 12:00:00,0.98576,-1.87466
2021-04-01 13:00:00,0.29323,-1.85567
2021-04-01 14:00:00,-0.58288,-1.56567
2021-04-01 15:00:00,-1.30359,-1.24806
2021-04-01 16:00:00,-1.6444,-1.13414
2021-04-01 17:00:00,-1.97703,-0.90542
2021-04-01 18:00:00,-2.40328,-0.61629
2021-04-01 19:00:00,-2.69956,-0.64218
2021-04-01 20:00:00,-3.26485,-0.88298
2021-04-01 21:00:00,-3.89195,-1.09357
2021-04-01 22:00:00,-4.62265,-0.96238
2021-04-01 23:00:00,-4.38635,-0.40052
2021-04-02 00:00:00,-3.66239,0.31615
2021-04-02 01:00:00,-2.63341,1.14329
2021-04-02 02:00:00,-1.24615,2.03383
2021-04-02 03:00:00,-0.08982,2.15667
2021-04-02 04:00:00,0.60126,2.01898
2021-04-02 05:00:00,1.07076,1.5425
2021-04-02 06:00:00,1.17349,0.6896
2021-04-02 07:00:00,1.5445,-0.47038
2021-04-02 08:00:00,1.42139,-0.64571
2021-04-02 09:00:00,0.7422,-0.05631
2021-04-02 10:00:00,-1.38708,2.19332
2021-04-02 11:00:00,-3.70145,5.56727
2021-04-02 12:00:00,-4.73213,6.3429
2021-04-02 13:00:00,-5.70932,5.96846
2021-04-02 14:00:00,-6.11514,6.25573
2021-04-02 15:00:00,-6.0676,6.61928
2021-04-02 16:00:00,-5.63461,6.82235
2021-04-02 17:00:00,-5.26784,6.71933
2021-04-02 18:00:00,-5.03777,6.59848
2021-04-02 19:00:00,-4.66336,6.54895
2021-04-02 20:00:00,-4.18622,6.32606
2021-04-02 21:00:00,-3.82625,6.29238
2021-04-02 22:00:00,-3.16998,5.7644
2021-04-02 23:00:00,-2.58247,6.10219
2021-04-03 00:00:00,-1.54976,5.76695
2021-04-03 01:00:00,-0.3221,6.54714
2021-04-03 02:00:00,0.74802,7.03336
2021-04-03 03:00:00,1.4704,7.08219
2021-04-03 04:00:00,2.25425,6.86654
2021-04-03 05:00:00,2.76626,5.87375
2021-04-03 06:00:00,2.81429,4.78942
2021-04-03 07:00:00,2.87673,4.06008
2021-04-03 08:00:00,3.25905,3.26158
2021-04-03 09:00:00,3.76913,1.8853
2021-04-03 10:00:00,1.53283,0.9861
2021-04-03 11:00:00,0.81046,1.58828
2021-04-03 12:00:00,0.08616,2.53326
2021-04-03 13:00:00,0.63947,2.74891
2021-04-03 14:00:00,1.49825,2.37661
2021-04-03 15:00:00,1.49441,2.14469
2021-04-03 16:00:00,1.37818,1.79681
2021-04-03 17:00:00,0.90075,1.81715
2021-04-03 18:00:00,0.20816,2.23827
2021-04-03 19:00:00,0.28212,2.31558
2021-04-03 20:00:00,0.87578,0.45512
2021-04-03 21:00:00,0.50594,-2.00448
2021-04-03 22:00:00,-2.53438,-0.05552
2021-04-03 23:00:00,-3.09154,2.47732
2021-04-04 00:00:00,-1.97187,2.84995
2021-04-04 01:00:00,0.11332,2.44394
2021-04-04 02:00:00,-0.58777,2.45015
2021-04-04 03:00:00,-1.66609,3.79247
2021-04-04 04:00:00,-1.24314,5.1731
2021-04-04 05:00:00,0.67725,5.23318
2021-04-04 06:00:00,2.17375,2.64798
2021-04-04 07:00:00,1.92989,-0.68295
2021-04-04 08:00:00,0.57628,-2.50792
2021-04-04 09:00:00,-0.20484,-3.04961
2021-04-04 10:00:00,-0.33153,-1.264
2021-04-04 11:00:00,0.45149,-2.41781
2021-04-04 12:00:00,0.843,-5.54367
2021-04-04 13:00:00,-0.40583,-6.20965
2021-04-04 14:00:00,-1.25553,-5.60477
2021-04-04 15:00:00,-0.01337,-6.278
2021-04-04 16:00:00,-0.31819,-6.82902
2021-04-04 17:00:00,-0.73828,-6.63844
2021-04-04 18:00:00,-1.06692,-6.66641
2021-04-04 19:00:00,-1.54702,-6.15164
2021-04-04 20:00:00,-2.05379,-5.51467
2021-04-04 21:00:00,-2.4834,-5.04962
2021-04-04 22:00:00,-0.67731,-4.4085
2021-04-04 23:00:00,-0.32962,-4.07603
2021-04-05 00:00:00,-0.51353,-4.72134
2021-04-05 01:00:00,-0.29036,-5.1481
2021-04-05 02:00:00,-0.0201,-5.41604
2021-04-05 03:00:00,0.05335,-5.27379
2021-04-05 04:00:00,0.39988,-5.56414
2021-04-05 05:00:00,-0.11709,-5.9188
2021-04-05 06:00:00,-1.03615,-5.6304
2021-04-05 07:00:00,-1.69531,-5.04287
2021-04-05 08:00:00,-2.69065,-4.53817
2021-04-05 09:00:00,-3.93081,-3.60865
2021-04-05 10:00:00,-2.07009,-1.80125
2021-04-05 11:00:00,-2.06444,-1.71356
2021-04-05 12:00:00,-2.06444,-1.70382
2021-04-05 13:00:00,-2.28856,-1.59567
2021-04-05 14:00:00,-2.81683,-1.23906
2021-04-05 15:00:00,-3.51272,-0.79379
2021-04-05 16:00:00,-4.186,-0.37385
2021-04-05 17:00:00,-4.33855,0.09091
2021-04-05 18:00:00,-4.65495,0.09481
2021-04-05 19:00:00,-5.21994,-0.15755
2021-04-05 20:00:00,-5.28021,0.22537
2021-04-05 21:00:00,-5.58154,0.63751
2021-04-05 22:00:00,-5.40262,0.67649
2021-04-05 23:00:00,-4.62764,1.34098
2021-04-06 00:00:00,-3.89259,1.99578
2021-04-06 01:00:00,-3.07966,2.26911
2021-04-06 02:00:00,-2.226,2.48107
2021-04-06 03:00:00,-0.89119,2.79469
2021-04-06 04:00:00,0.08721,2.59041
2021-04-06 05:00:00,0.84244,2.2413
2021-04-06 06:00:00,1.43729,1.16234
2021-04-06 07:00:00,1.5756,0.08529
2021-04-06 08:00:00,2.14075,-1.15575
2021-04-06 09:00:00,1.8183,-1.93452
2021-04-06 10:00:00,0.02526,-0.86803
2021-04-06 11:00:00,-0.86489,1.31771
2021-04-06 12:00:00,-1.72619,2.92416
2021-04-06 13:00:00,-1.93663,2.99322
2021-04-06 14:00:00,-2.04695,1.86918
2021-04-06 15:00:00,-2.28879,1.05876
2021-04-06 16:00:00,-2.44068,1.4539
2021-04-06 17:00:00,-2.32188,1.99482
2021-04-06 18:00:00,-2.11398,2.10415
2021-04-06 19:00:00,-2.5493,2.07922
2021-04-06 20:00:00,-2.77248,2.20294
2021-04-06 21:00:00,-2.53233,2.46573
2021-04-06 22:00:00,-1.17716,3.01528
2021-04-06 23:00:00,-0.39732,2.56643
2021-04-07 00:00:00,1.05253,3.08451
2021-04-07 01:00:00,2.79068,3.28449
2021-04-07 02:00:00,4.11481,2.95768
2021-04-07 03:00:00,5.00906,2.06151
2021-04-07 04:00:00,5.8455,1.33754
2021-04-07 05:00:00,6.54393,0.5969
2021-04-07 06:00:00,6.16627,0.27658
2021-04-07 07:00:00,5.87534,0.4497
2021-04-07 08:00:00,5.63382,0.89408
2021-04-07 09:00:00,4.92327,1.21441
2021-04-07 10:00:00,6.29216,-0.56775
2021-04-07 11:00:00,5.90051,-2.64709
2021-04-07 12:00:00,5.34475,-3.35347
2021-04-07 13:00:00,5.84736,-3.27385
2021-04-07 14:00:00,6.60733,-3.06647
2021-04-07 15:00:00,6.41151,-2.85632
2021-04-07 16:00:00,5.81006,-2.62394
2021-04-07 17:00:00,5.37553,-2.24714
2021-04-07 18:00:00,5.12748,-2.64894
2021-04-07 19:00:00,4.63513,-3.63584
2021-04-07 20:00:00,4.15118,-4.38851
2021-04-07 21:00:00,3.97867,-4.32463
2021-04-07 22:00:00,3.19911,-3.59233
2021-04-07 23:00:00,4.21925,-3.81822
2021-04-08 00:00:00,4.54933,-4.10101
2021-04-08 01:00:00,4.59635,-4.28702
2021-04-08 02:00:00,4.65462,-3.96828
2021-04-08 03:00:00,5.04515,-3.11207
2021-04-08 04:00:00,5.14227,-2.14182
2021-04-08 05:00:00,4.94803,-1.13045
2021-04-08 06:00:00,4.7773,-0.50231
2021-04-08 07:00:00,4.84784,-0.09851
2021-04-08 08:00:00,5.71885,0.09779
2021-04-08 09:00:00,5.90491,-0.41444
2021-04-08 10:00:00,6.06132,-0.87153
2021-04-08 11:00:00,6.2893,0.00899
2021-04-08 12:00:00,7.0407,-0.19759
2021-04-08 13:00:00,7.71951,-1.1884
2021-04-08 14:00:00,7.27787,-1.02669
2021-04-08 15:00:00,7.71849,-1.44732
2021-04-08 16:00:00,7.86672,-1.6165
2021-04-08 17:00:00,7.89944,-1.62398
2021-04-08 18:00:00,7.33921,-1.94366
2021-04-08 19:00:00,7.12759,-2.76528
2021-04-08 20:00:00,6.5827,-3.61962
2021-04-08 21:00:00,6.00714,-3.80376
2021-04-08 22:00:00,6.86793,-2.56432
2021-04-08 23:00:00,8.41264,-2.32596
2021-04-09 00:00:00,9.17014,-1.90565
2021-04-09 01:00:00,9.72243,-2.12555
2021-04-09 02:00:00,9.33702,-2.1146
2021-04-09 03:00:00,9.28724,-2.22918
2021-04-09 04:00:00,9.58597,-2.71533
2021-04-09 05:00:00,8.91105,-2.63192
2021-04-09 06:00:00,8.75892,-2.94872
2021-04-09 07:00:00,9.00971,-3.82833
2021-04-09 08:00:00,8.44451,-4.02128
2021-04-09 09:00:00,7.81569,-4.86972
2021-04-09 10:00:00,6.26486,-3.6059
2021-04-09 11:00:00,6.02698,-3.98505
2021-04-09 12:00:00,5.54661,-4.5445
2021-04-09 13:00:00,4.88091,-4.54029
2021-04-09 14:00:00,4.6292,-5.10816
2021-04-09 15:00:00,3.98102,-5.00706
2021-04-09 16:00:00,3.45639,-5.20168
2021-04-09 17:00:00,2.6819,-5.17893
2021-04-09 18:00:00,2.00698,-5.1149
2021-04-09 19:00:00,1.87882,-4.91943
2021-04-09 20:00:00,1.99684,-4.7821
2021-04-09 21:00:00,1.90464,-4.48046
2021-04-09 22:00:00,2.29373,-3.93197
2021-04-09 23:00:00,2.43941,-3.58652
2021-04-10 00:00:00,2.71403,-4.01541
2021-04-10 01:00:00,2.9362,-3.38517
2021-04-10 02:00:00,3.6751,-2.77591
2021-04-10 03:00:00,4.07461,-2.41315
2021-04-10 04:00:00,4.61273,-2.3677
2021-04-10 05:00:00,5.16818,-2.18938
2021-04-10 06:00:00,5.25685,-1.57837
2021-04-10 07:00:00,4.95823,-0.89743
2021-04-10 08:00:00,4.31921,-0.17279
2021-04-10 09:00:00,3.87995,0.38577
2021-04-10 10:00:00,2.84142,0.0912
2021-04-10 11:00:00,2.39503,1.03874
2021-04-10 12:00:00,2.27578,1.46356
2021-04-10 13:00:00,2.23909,1.81496
2021-04-10 14:00:00,2.1759,2.19607
2021-04-10 15:00:00,2.02813,2.49502
2021-04-10 16:00:00,1.85691,2.70918
2021-04-10 17:00:00,1.51039,2.61915
2021-04-10 18:00:00,1.06196,2.27212
2021-04-10 19:00:00,0.63798,2.01775
2021-04-10 20:00:00,0.33019,1.90062
2021-04-10 21:00:00,-0.14168,2.07195
2021-04-10 22:00:00,-1.09664,1.26339
2021-04-10 23:00:00,-0.22423,1.1585
2021-04-11 00:00:00,1.41588,0.28932
2021-04-11 01:00:00,1.88229,-0.35825
2021-04-11 02:00:00,2.25315,-0.25285
2021-04-11 03:00:00,2.60244,-0.18069
2021-04-11 04:00:00,2.56853,0.07663
2021-04-11 05:00:00,2.77297,0.45834
2021-04-11 06:00:00,3.81775,0.13645
2021-04-11 07:00:00,3.96466,-0.6507
2021-04-11 08:00:00,2.95378,-1.1511
2021-04-11 09:00:00,2.586,-2.02845
2021-04-11 10:00:00,1.23199,-2.16233
2021-04-11 11:00:00,-0.13331,-2.27627
2021-04-11 12:00:00,-1.32705,-1.52141
2021-04-11 13:00:00,-2.14582,-0.63266
2021-04-11 14:00:00,-2.33485,0.06144
2021-04-11 15:00:00,-2.12425,0.68812
2021-04-11 16:00:00,-1.68353,1.22555
2021-04-11 17:00:00,-1.42054,1.73734
2021-04-11 18:00:00,-1.85612,2.22634
2021-04-11 19:00:00,-2.76529,2.66976
2021-04-11 20:00:00,-3.15978,3.28125
2021-04-11 21:00:00,-3.06116,3.681
2021-04-11 22:00:00,-3.13616,2.72673
2021-04-11 23:00:00,-2.30711,2.79035
2021-04-12 00:00:00,-1.17174,3.34056
2021-04-12 01:00:00,-0.39273,4.36505
2021-04-12 02:00:00,0.27636,5.19086
2021-04-12 03:00:00,1.20628,5.66596
2021-04-12 04:00:00,2.2182,5.62882
2021-04-12 05:00:00,2.81663,4.79869
2021-04-12 06:00:00,3.1394,3.66881
2021-04-12 07:00:00,2.68839,2.43096
2021-04-12 08:00:00,1.89543,1.91612
2021-04-12 09:00:00,0.73521,1.6993
2021-04-12 10:00:00,-1.47182,1.57059
2021-04-12 11:00:00,-3.47996,3.21185
2021-04-12 12:00:00,-4.3811,4.63629
2021-04-12 13:00:00,-4.90538,5.81109
2021-04-12 14:00:00,-4.92457,6.63517
2021-04-12 15:00:00,-4.7658,7.56982
2021-04-12 16:00:00,-4.96731,7.93608
2021-04-12 17:00:00,-5.09817,7.37719
2021-04-12 18:00:00,-5.20459,6.99193
